naics,year,emp,pay,prode,prodh,prodw,vship,matcost,vadd,invest,invent,energy,cap,equip,plant,piship,pimat,piinv,pien,dtfp5,tfp5,dtfp4,tfp4
335228,2003,12.8,467.6,10.5,21,342,3428.1,1805.6,1648.1,192.5,277.5,31.3,1052.5,748.3,304.2,1.032999992,0.968999982,0.949000001,1.16900003,-0.072999999,0.846000016,-0.072999999,0.846000016
335311,2003,20.5,755.6,15,29.1,438.5,4013.1,1989.3,2019.7,29.8,502.1,45.3,1632.7,1020.4,612.3,1.026000023,0.978999972,0.907999992,1.144000053,-0.115000002,0.885999978,-0.115000002,0.885999978
335312,2003,49.4,1739.7,36.4,72.7,1108.4,9280.9,4479.6,4869.3,143.1,1242.8,91.9,3942,2664.6,1277.3,1.023000002,0.952000022,0.884000003,1.136000037,0.017999999,0.894999981,0.017999999,0.894999981
335313,2003,34.9,1474.7,23.9,48.1,838,7976.8,3484.6,4509.2,107.6,843.4,56.2,2306.1,1667.5,638.6,1.126000047,0.952000022,0.893000007,1.118999958,0.008,0.841000021,0.008,0.841000021
335314,2003,42.4,1839.9,22.7,42.8,623.5,8812.4,3966.3,4863.6,136.2,1158,39.9,3378,2302.3,1075.6,1.113999963,0.876999974,0.925000012,1.105000019,-0.061999999,0.768000007,-0.061999999,0.768000007
335911,2003,16.6,649.6,12.7,26.9,429,3486.4,1904.2,1579.4,119.3,337.4,97.9,2412.4,1494.1,918.3,1.026000023,0.940999985,0.95599997,1.098999977,0.059999999,0.838999987,0.059,0.838999987
335912,2003,8.6,330.1,6.6,12.7,215.1,2800,1228.3,1555.9,45,188.1,20.8,1207.3,844.7,362.6,1.036000013,0.966000021,0.949999988,1.095000029,0.050000001,0.936999977,0.050000001,0.936999977
335921,2003,5.7,263.1,4.1,8.4,157.2,1268.3,620.1,622.5,20.9,127.4,18.8,2169,1679.5,489.5,0.739000022,1.006999969,0.972000003,1.083999991,0.151999995,0.734000027,0.151999995,0.735000014
335929,2003,36.1,1424.4,26.2,53.5,1037.1,10094.3,5952.6,4166,193.4,1186.9,157.5,5454,4093.9,1360.1,0.93599999,1.008000016,0.954999983,1.09800005,-0.035999998,0.991999984,-0.035999998,0.992999971
335931,2003,33.8,1239.3,23.2,45.5,687.7,6259.4,2413.2,3839.4,112.7,616.3,74.2,2464.7,1726,738.7,0.949999988,0.958999991,0.947000027,1.083999991,-0.012,1.044999957,-0.012,1.044999957
335932,2003,14.1,576.9,9.7,19.1,320.1,3792,1629.6,2129.2,73.5,416.2,44.9,1689.9,1124.4,565.4,1.016000032,0.958999991,0.954999983,1.103999972,0.034000002,0.907999992,0.034000002,0.907000005
335991,2003,8,333.6,5.9,12.4,204.5,1715.2,765.2,905.4,46.4,334.4,97.3,1272.4,817.1,455.3,0.800999999,1.039999962,0.949000001,1.200999975,0.055,1.121999979,0.056000002,1.123999953
335999,2003,35.1,1532.8,20.7,41.8,616.3,6819.9,2841.8,4015.1,301.3,1434.6,37.1,3010.6,1982.9,1027.7,1.021999955,0.824000001,0.964999974,1.08099997,0.021,0.899999976,0.021,0.899999976
336111,2003,76.1,5226.8,65.8,126.2,4412,86236,63971.1,22313.8,2116,1708,325.9,28197.5,19964.5,8233,0.968999982,0.963999987,0.981999993,1.18900001,-0.072999999,0.920000017,-0.072999999,0.920000017
336112,2003,108.7,7992,99.3,205.4,7083.6,162240.6,108129.1,54204.1,2889.3,2146.1,488.6,29936.9,20092.2,9844.7,0.968999982,0.963999987,0.992999971,1.207999945,0.093999997,1.077999949,0.093999997,1.077999949
336120,2003,25.6,1089.5,20,36.1,744.8,14954.3,12313.3,2741,163.5,1001.1,49,3687.4,2280.6,1406.8,1.041000009,0.994000018,1.021999955,1.167000055,-0.007,0.893999994,-0.007,0.893999994
336211,2003,40.9,1457.1,31.1,63.2,969.7,8647.8,5432.1,3262.1,171.3,1244.6,49.8,2089.3,1344.4,744.9,1.088999987,1.006000042,1.013000011,1.15199995,-0.118000001,0.870000005,-0.118000001,0.870000005
336212,2003,24.2,785,20,40.8,581.4,4501.5,2838.8,1653.3,55,527.7,31.3,1340.5,705.8,634.7,1.077999949,0.989000022,1.003000021,1.139999986,0.029999999,0.916000009,0.028999999,0.916000009
336213,2003,21.7,756.2,18,31.8,537.5,6120.8,4117,2012.6,50.5,695,18.9,476.5,265.3,211.2,1.103000045,1,1.027999997,1.182999969,0.005,1.024999976,0.005,1.024999976
336214,2003,41.4,1350.4,33.5,67.4,971.4,6719.2,3970.4,2710.6,91.7,618.3,38.5,991.7,459.2,532.6,1.090999961,1,1.039999962,1.190999985,0.006,0.992999971,0.006,0.992999971
336311,2003,11.2,498.4,8.7,18.3,371.8,2107.3,767.9,1375,38,85,18.1,2406.1,1763.7,642.4,1.011999965,0.921000004,0.943000019,1.10800004,0.052999999,0.991999984,0.052999999,0.99000001
336312,2003,76.6,4272.3,59.9,126,3186.8,32679.6,21334.5,11295.4,1110.3,2361.8,280.1,15265.5,11749.2,3516.3,0.95599997,0.921000004,0.949999988,1.092000008,0.032000002,1.057000041,0.032000002,1.057000041
336321,2003,13.7,619.9,10,19.7,389.8,3186,1496.8,1752.5,79.4,285.4,23.2,1271.5,913.7,357.8,0.986000001,0.921000004,0.958000004,1.101999998,0.059,1.018000007,0.059,1.01699996
336322,2003,77.1,3258.2,56.5,110.8,2048.6,21782.8,10908.5,10908.8,607.6,2080.2,158.4,7709.4,5570.3,2139.1,0.975000024,0.921000004,0.948000014,1.105999947,0.002,1.100999951,0.002,1.100999951
336330,2003,39.7,1917.8,31.6,70.3,1439.9,10696.6,5752.7,4986.6,364.2,706.7,121.8,5934.9,4483.4,1451.6,0.967999995,0.921000004,0.953000009,1.125,0.007,0.947000027,0.007,0.947000027
336340,2003,41.1,1599.9,32.1,66.7,1087.9,13227.3,8331,4898.1,423.3,894.9,109.9,5518.5,4181.1,1337.4,0.967999995,0.921000004,0.950999975,1.116999984,-0.064999998,1.014999986,-0.064999998,1.014999986
336350,2003,91,5490.2,74.1,161,4334.3,33337.7,20017.5,13546.5,1192.8,2425.7,345.4,19722.8,15393.3,4329.5,0.964999974,0.921000004,0.944999993,1.139999986,0.007,0.984000027,0.007,0.984000027
336360,2003,53.1,2093.3,40.3,80,1410.7,16687.2,11413.8,5276.2,294.5,515.4,69.5,2828.6,2065.6,763,1.003000021,0.921000004,0.964999974,1.097000003,0.024,0.916000009,0.024,0.916000009
336370,2003,109,5902.3,89.3,190.8,4639.6,25878.3,13077.7,12772.5,1837.9,1291.8,305.8,17693.4,14137,3556.4,1.006999969,0.921000004,0.958000004,1.120000005,0.013,1.059000015,0.013,1.059000015
336391,2003,19.2,947.4,15.3,30.3,665.6,6355.3,3951.7,2399.9,135.5,426,43.4,2570.6,1959.4,611.2,1.013000011,0.921000004,0.952000022,1.11500001,-0.014,0.86500001,-0.015,0.86500001
336399,2003,140.3,5132.6,108.3,220.4,3477.8,36355.1,20700.8,15539.2,1227.3,2224.8,396.2,20131.2,15206.7,4924.5,0.970000029,0.921000004,0.957000017,1.149999976,0.007,0.952000022,0.007,0.952000022
336411,2003,162.8,10059.9,79.7,156.9,4506.5,58766.8,32111.2,25716.8,676.3,23913.5,211.4,15911.3,7656.8,8254.5,1.133000016,0.966000021,0.975000024,1.121000051,-0.052999999,0.959999979,-0.052999999,0.959999979
336412,2003,65,3926.6,37.4,76.2,1894.4,23538.8,10624.6,12804.7,621.2,2887.4,185.2,10300.4,7088.2,3212.2,1.129999995,1.050999999,0.893000007,1.113999963,-0.008,0.954999983,-0.008,0.954999983
