percent,region1,region2,year,vaccine,oneparents,household,nurture,parking,hospital,score,tubercle,basic,infect,school,roadkill,violence,economy,foreign,noenter,LNG,LAT,year1
94.1,중구,신당5동,2010,117375,479,0,4,176,30,6.06,554,3885,338,12,3.3,1726,5180,652,3,127.0213994,37.5631643,"""2010"""
94.1,중구,신당6동,2010,117375,479,0,4,338,12,6.06,554,3885,338,12,3.3,1726,5180,652,3,127.0185893,37.560813,"""2010"""
94.1,중구,을지로동,2010,117375,479,0,2,198,42,6.06,554,3885,338,12,3.3,1726,5180,652,3,126.997044,37.5662578,"""2010"""
94.1,중구,장충동,2010,117375,479,0,2,344,14,6.06,554,3885,338,12,3.3,1726,5180,652,3,127.0011254,37.5555108,"""2010"""
94.1,중구,중림동,2010,117375,479,0,5,174,16,6.06,554,3885,338,12,3.3,1726,5180,652,3,126.9664592,37.5567614,"""2010"""
94.1,중구,필동,2010,117375,479,0,1,339,17,6.06,554,3885,338,12,3.3,1726,5180,652,3,126.9943278,37.5566962,"""2010"""
94.1,중구,황학동,2010,117375,479,0,4,297,12,6.06,554,3885,338,12,3.3,1726,5180,652,3,127.0205839,37.5685588,"""2010"""
94.1,중구,회현동,2010,117375,479,0,2,186,65,6.06,554,3885,338,12,3.3,1726,5180,652,3,126.9769755,37.5572557,"""2010"""
92.6,중랑구,망우3동,2010,132837,2449,0,12,0,0,5.97,205,10804,263,22,3.3,1726,5180,338,88,127.102815,37.5915716,"""2010"""
92.6,중랑구,망우본동,2010,132837,2449,0,20,0,0,5.97,205,10804,263,22,3.3,1726,5180,338,88,127.1055957,37.602601,"""2010"""
92.6,중랑구,면목2동,2010,132837,2449,0,15,0,0,5.97,205,10804,263,22,3.3,1726,5180,338,88,127.0787611,37.5891501,"""2010"""
92.6,중랑구,면목3.8동,2010,132837,2449,0,17,0,0,5.97,205,10804,263,22,3.3,1726,5180,338,88,127.0967843,37.5847387,"""2010"""
92.6,중랑구,면목4동,2010,132837,2449,0,15,0,0,5.97,205,10804,263,22,3.3,1726,5180,338,88,127.0870602,37.5734769,"""2010"""
92.6,중랑구,면목5동,2010,132837,2449,0,8,0,0,5.97,205,10804,263,22,3.3,1726,5180,338,88,127.0789107,37.5822023,"""2010"""
92.6,중랑구,면목7동,2010,132837,2449,0,14,0,0,5.97,205,10804,263,22,3.3,1726,5180,338,88,127.0911624,37.5761301,"""2010"""
92.6,중랑구,면목본동,2010,132837,2449,0,22,0,0,5.97,205,10804,263,22,3.3,1726,5180,338,88,127.0891884,37.5889229,"""2010"""
92.6,중랑구,묵1동,2010,132837,2449,0,19,0,0,5.97,205,10804,263,22,3.3,1726,5180,338,88,127.0832136,37.6128345,"""2010"""
92.6,중랑구,묵2동,2010,132837,2449,0,8,0,0,5.97,205,10804,263,22,3.3,1726,5180,338,88,127.075083,37.6108728,"""2010"""
92.6,중랑구,상봉1동,2010,132837,2449,0,15,0,0,5.97,205,10804,263,22,3.3,1726,5180,338,88,127.0880656,37.6024549,"""2010"""
92.6,중랑구,상봉2동,2010,132837,2449,0,8,0,0,5.97,205,10804,263,22,3.3,1726,5180,338,88,127.0817926,37.5945418,"""2010"""
92.6,중랑구,신내1동,2010,132837,2449,0,24,0,0,5.97,205,10804,263,22,3.3,1726,5180,338,88,127.1034338,37.610154,"""2010"""
92.6,중랑구,신내2동,2010,132837,2449,0,28,0,0,5.97,205,10804,263,22,3.3,1726,5180,338,88,127.0906807,37.6090172,"""2010"""
92.6,중랑구,중화1동,2010,132837,2449,0,17,0,0,5.97,205,10804,263,22,3.3,1726,5180,338,88,127.0829266,37.6026318,"""2010"""
92.6,중랑구,중화2동,2010,132837,2449,0,14,0,0,5.97,205,10804,263,22,3.3,1726,5180,338,88,127.0748907,37.5989287,"""2010"""
86.3,강남구,개포1동,2011,239624,506,0,9,0,53,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0604992,37.480258,"""2011"""
86.3,강남구,개포2동,2011,239624,506,0,10,0,8,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0668565,37.4814696,"""2011"""
86.3,강남구,개포4동,2011,239624,506,0,19,0,29,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0532531,37.4766254,"""2011"""
86.3,강남구,논현1동,2011,239624,506,0,8,0,230,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0267406,37.5120568,"""2011"""
86.3,강남구,논현2동,2011,239624,506,0,3,0,97,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0359884,37.5151697,"""2011"""
86.3,강남구,대치1동,2011,239624,506,0,6,0,174,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0592099,37.4932837,"""2011"""
86.3,강남구,대치2동,2011,239624,506,0,6,0,28,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0662436,37.4955294,"""2011"""
86.3,강남구,대치4동,2011,239624,506,1,6,0,71,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0549429,37.5015894,"""2011"""
86.3,강남구,도곡1동,2011,239624,506,0,7,0,92,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0407387,37.4894403,"""2011"""
86.3,강남구,도곡2동,2011,239624,506,0,3,0,24,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0489675,37.4880185,"""2011"""
86.3,강남구,삼성1동,2011,239624,506,0,7,0,125,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0593872,37.5162321,"""2011"""
86.3,강남구,삼성2동,2011,239624,506,0,12,0,47,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0489931,37.5116921,"""2011"""
86.3,강남구,세곡동,2011,239624,506,0,17,0,2,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.1034738,37.4724392,"""2011"""
86.3,강남구,수서동,2011,239624,506,0,6,0,21,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.1015292,37.485455,"""2011"""
86.3,강남구,신사동,2011,239624,506,1,9,0,634,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,126.9197666,37.4857049,"""2011"""
86.3,강남구,역삼1동,2011,239624,506,1,10,0,375,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0367584,37.4999211,"""2011"""
86.3,강남구,역삼2동,2011,239624,506,0,10,0,51,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0449272,37.4984733,"""2011"""
86.3,강남구,일원1동,2011,239624,506,1,12,0,34,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0907675,37.4930774,"""2011"""
86.3,강남구,일원2동,2011,239624,506,0,10,0,4,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0811726,37.4941682,"""2011"""
86.3,강남구,일원본동,2011,239624,506,0,10,0,10,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0839487,37.483064,"""2011"""
86.3,강남구,청담동,2011,239624,506,0,8,0,222,6.47,1574,9639,1325,30,0.93,1789,5252,375,52,127.0545458,37.5265323,"""2011"""
91.9,강동구,강일동,2011,198143,1073,0,52,99,12,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.1725746,37.5632192,"""2011"""
91.9,강동구,고덕1동,2011,198143,1073,0,10,455,6,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.1491472,37.5642144,"""2011"""
91.9,강동구,고덕2동,2011,198143,1073,0,16,608,16,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.1622577,37.5665935,"""2011"""
91.9,강동구,길동,2011,198143,1073,0,29,1496,95,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.1473638,37.5398758,"""2011"""
91.9,강동구,둔촌1동,2011,198143,1073,0,7,51,5,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.1400533,37.5228724,"""2011"""
91.9,강동구,둔촌2동,2011,198143,1073,0,16,757,28,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.1485334,37.531799,"""2011"""
91.9,강동구,명일1동,2011,198143,1073,0,20,434,77,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.1452785,37.5495731,"""2011"""
91.9,강동구,명일2동,2011,198143,1073,0,7,276,39,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.1557966,37.5484922,"""2011"""
91.9,강동구,상일동,2011,198143,1073,0,18,415,15,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.1650498,37.5507951,"""2011"""
91.9,강동구,성내1동,2011,198143,1073,0,16,754,26,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.1254874,37.5284538,"""2011"""
91.9,강동구,성내2동,2011,198143,1073,0,16,967,58,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.1277928,37.5343406,"""2011"""
91.9,강동구,성내3동,2011,198143,1073,0,11,1109,83,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.1336758,37.5284118,"""2011"""
91.9,강동구,암사1동,2011,198143,1073,0,16,1377,34,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.1360249,37.5509501,"""2011"""
91.9,강동구,암사2동,2011,198143,1073,0,15,289,30,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.12315,37.5581746,"""2011"""
91.9,강동구,암사3동,2011,198143,1073,0,11,246,13,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.1384252,37.5625071,"""2011"""
91.9,강동구,천호1동,2011,198143,1073,0,21,1047,31,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.1375642,37.5465789,"""2011"""
91.9,강동구,천호2동,2011,198143,1073,0,13,1468,98,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.122086,37.5438958,"""2011"""
91.9,강동구,천호3동,2011,198143,1073,0,10,627,39,5.99,663,6865,442,26,0.93,1789,5252,464,37,127.1340726,37.5393527,"""2011"""
94.4,강북구,미아동,2011,109568,2326,0,11,774,52,5.95,149,10622,327,14,0.93,1789,5252,445,24,127.0266289,37.6289612,"""2011"""
94.4,강북구,번1동,2011,109568,2326,0,13,888,50,5.95,149,10622,327,14,0.93,1789,5252,445,24,127.0308537,37.6383904,"""2011"""
94.4,강북구,번2동,2011,109568,2326,0,11,456,9,5.95,149,10622,327,14,0.93,1789,5252,445,24,127.0344734,37.6276871,"""2011"""
94.4,강북구,번3동,2011,109568,2326,1,11,119,14,5.95,149,10622,327,14,0.93,1789,5252,445,24,127.0433655,37.6234709,"""2011"""
94.4,강북구,삼각산동,2011,109568,2326,1,25,69,27,5.95,149,10622,327,14,0.93,1789,5252,445,24,127.0154022,37.6162901,"""2011"""
94.4,강북구,삼양동,2011,109568,2326,2,19,591,35,5.95,149,10622,327,14,0.93,1789,5252,445,24,127.0133716,37.6243866,"""2011"""
94.4,강북구,송중동,2011,109568,2326,0,20,954,50,5.95,149,10622,327,14,0.93,1789,5252,445,24,127.0333957,37.6174199,"""2011"""
94.4,강북구,송천동,2011,109568,2326,1,19,818,46,5.95,149,10622,327,14,0.93,1789,5252,445,24,127.0243166,37.6182289,"""2011"""
94.4,강북구,수유1동,2011,109568,2326,0,13,852,33,5.95,149,10622,327,14,0.93,1789,5252,445,24,127.0087803,37.6295496,"""2011"""
94.4,강북구,수유2동,2011,109568,2326,0,21,639,22,5.95,149,10622,327,14,0.93,1789,5252,445,24,127.0195059,37.6450152,"""2011"""
94.4,강북구,수유3동,2011,109568,2326,0,12,1075,58,5.95,149,10622,327,14,0.93,1789,5252,445,24,127.0238872,37.6410633,"""2011"""
94.4,강북구,우이동,2011,109568,2326,1,11,887,10,5.95,149,10622,327,14,0.93,1789,5252,445,24,126.9989986,37.6619306,"""2011"""
94.4,강북구,인수동,2011,109568,2326,0,15,1324,19,5.95,149,10622,327,14,0.93,1789,5252,445,24,127.0040789,37.6385455,"""2011"""
93.5,강서구,가양1동,2011,266376,2706,0,12,1045,13,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.8352521,37.5734646,"""2011"""
93.5,강서구,가양2동,2011,266376,2706,2,8,1849,31,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.85434,37.5683492,"""2011"""
93.5,강서구,가양3동,2011,266376,2706,0,12,2295,8,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.8622364,37.5627583,"""2011"""
93.5,강서구,공항동,2011,266376,2706,0,14,948,28,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.7947412,37.5566442,"""2011"""
93.5,강서구,등촌1동,2011,266376,2706,0,11,105,38,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.859834,37.5560676,"""2011"""
93.5,강서구,등촌2동,2011,266376,2706,0,12,111,12,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.8594214,37.5447925,"""2011"""
93.5,강서구,등촌3동,2011,266376,2706,2,23,1169,53,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.8467162,37.561938,"""2011"""
93.5,강서구,발산1동,2011,266376,2706,1,31,1152,50,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.8258043,37.5502922,"""2011"""
93.5,강서구,방화1동,2011,266376,2706,0,25,1212,52,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.8129904,37.569611,"""2011"""
93.5,강서구,방화2동,2011,266376,2706,0,20,1186,25,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.8055663,37.583188,"""2011"""
93.5,강서구,방화3동,2011,266376,2706,1,15,1290,12,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.8153977,37.5829656,"""2011"""
93.5,강서구,염창동,2011,266376,2706,0,27,366,43,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.8764141,37.5537467,"""2011"""
93.5,강서구,우장산동,2011,266376,2706,0,32,404,42,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.8417017,37.5501009,"""2011"""
93.5,강서구,화곡1동,2011,266376,2706,0,29,693,69,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.8413547,37.5341055,"""2011"""
93.5,강서구,화곡2동,2011,266376,2706,0,15,229,13,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.8548119,37.5326968,"""2011"""
93.5,강서구,화곡3동,2011,266376,2706,0,13,574,37,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.8351141,37.5439302,"""2011"""
93.5,강서구,화곡4동,2011,266376,2706,0,12,802,31,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.85813,37.5359072,"""2011"""
93.5,강서구,화곡6동,2011,266376,2706,0,17,896,32,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.8511714,37.5516082,"""2011"""
93.5,강서구,화곡8동,2011,266376,2706,0,27,309,33,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.847988,37.5337349,"""2011"""
93.5,강서구,화곡본동,2011,266376,2706,0,27,437,38,5.54,300,18441,748,36,0.93,1789,5252,622,34,126.8482094,37.5425489,"""2011"""
92.3,관악구,낙성대동,2011,177601,1620,0,9,1087,33,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.9613809,37.4681431,"""2011"""
92.3,관악구,난곡동,2011,177601,1620,0,17,1204,27,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.920547,37.4703208,"""2011"""
92.3,관악구,난향동,2011,177601,1620,0,13,412,11,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.9184886,37.4619525,"""2011"""
92.3,관악구,남현동,2011,177601,1620,0,9,1041,31,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.9765916,37.4617099,"""2011"""
92.3,관악구,대학동,2011,177601,1620,0,6,1434,32,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.9503831,37.4543585,"""2011"""
92.3,관악구,미성동,2011,177601,1620,0,21,1589,29,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.91622,37.47421,"""2011"""
92.3,관악구,보라매동,2011,177601,1620,0,14,1276,25,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.9322385,37.4906047,"""2011"""
92.3,관악구,삼성동,2011,177601,1620,0,14,764,15,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.930529,37.4614434,"""2011"""
92.3,관악구,서림동,2011,177601,1620,1,10,1362,19,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.938117,37.4737918,"""2011"""
92.3,관악구,서원동,2011,177601,1620,0,7,1397,31,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.933137,37.4801353,"""2011"""
92.3,관악구,성현동,2011,177601,1620,0,21,404,24,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.950695,37.4898682,"""2011"""
92.3,관악구,신림동,2011,177601,1620,0,6,1302,56,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.9269185,37.4868818,"""2011"""
92.3,관악구,신사동,2011,177601,1620,0,12,1955,21,6.09,103,10415,947,22,0.93,1789,5252,1746,35,127.0201823,37.5258447,"""2011"""
92.3,관악구,신원동,2011,177601,1620,0,12,1105,18,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.9267456,37.4791405,"""2011"""
92.3,관악구,은천동,2011,177601,1620,0,25,1484,30,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.9405829,37.4871325,"""2011"""
92.3,관악구,인헌동,2011,177601,1620,0,15,1573,46,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.9664361,37.4721949,"""2011"""
92.3,관악구,조원동,2011,177601,1620,0,11,1459,32,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.9070206,37.4833426,"""2011"""
92.3,관악구,중앙동,2011,177601,1620,0,5,738,59,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.9513359,37.484121,"""2011"""
92.3,관악구,청룡동,2011,177601,1620,0,18,2205,46,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.9443897,37.4775952,"""2011"""
92.3,관악구,청림동,2011,177601,1620,0,15,209,10,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.959249,37.4895535,"""2011"""
92.3,관악구,행운동,2011,177601,1620,0,12,1323,57,6.09,103,10415,947,22,0.93,1789,5252,1746,35,126.9616433,37.4808667,"""2011"""
94.7,광진구,광장동,2011,192693,1374,0,15,367,34,6.06,559,5161,982,22,0.93,1789,5252,1015,11,127.103556,37.5475025,"""2011"""
94.7,광진구,구의1동,2011,192693,1374,0,11,1236,41,6.06,559,5161,982,22,0.93,1789,5252,1015,11,127.0859709,37.5409688,"""2011"""
94.7,광진구,구의2동,2011,192693,1374,1,21,1164,29,6.06,559,5161,982,22,0.93,1789,5252,1015,11,127.0946734,37.5518631,"""2011"""
94.7,광진구,구의3동,2011,192693,1374,0,12,796,32,6.06,559,5161,982,22,0.93,1789,5252,1015,11,127.0961417,37.5357391,"""2011"""
94.7,광진구,군자동,2011,192693,1374,0,15,977,34,6.06,559,5161,982,22,0.93,1789,5252,1015,11,127.0735141,37.5533702,"""2011"""
94.7,광진구,능동,2011,192693,1374,0,6,698,14,6.06,559,5161,982,22,0.93,1789,5252,1015,11,127.081995,37.551142,"""2011"""
94.7,광진구,자양1동,2011,192693,1374,0,15,1175,42,6.06,559,5161,982,22,0.93,1789,5252,1015,11,127.0802498,37.5367375,"""2011"""
94.7,광진구,자양2동,2011,192693,1374,0,16,995,34,6.06,559,5161,982,22,0.93,1789,5252,1015,11,127.0824325,37.5307539,"""2011"""
94.7,광진구,자양3동,2011,192693,1374,0,17,388,26,6.06,559,5161,982,22,0.93,1789,5252,1015,11,127.0712358,37.5318573,"""2011"""
94.7,광진구,자양4동,2011,192693,1374,0,12,764,41,6.06,559,5161,982,22,0.93,1789,5252,1015,11,127.0636013,37.5338801,"""2011"""
94.7,광진구,중곡1동,2011,192693,1374,0,10,944,25,6.06,559,5161,982,22,0.93,1789,5252,1015,11,127.0777479,37.5619104,"""2011"""
94.7,광진구,중곡2동,2011,192693,1374,0,13,1032,53,6.06,559,5161,982,22,0.93,1789,5252,1015,11,127.0840946,37.5587623,"""2011"""
94.7,광진구,중곡3동,2011,192693,1374,0,12,750,29,6.06,559,5161,982,22,0.93,1789,5252,1015,11,127.0814009,37.5676251,"""2011"""
94.7,광진구,중곡4동,2011,192693,1374,0,23,1421,31,6.06,559,5161,982,22,0.93,1789,5252,1015,11,127.0951459,37.5629686,"""2011"""
94.7,광진구,화양동,2011,192693,1374,0,11,1031,42,6.06,559,5161,982,22,0.93,1789,5252,1015,11,127.0731746,37.5435197,"""2011"""
92.8,구로구,가리봉동,2011,183071,1260,0,7,0,8,6.21,697,6375,735,23,0.93,1789,5252,3043,43,126.888207,37.4829137,"""2011"""
92.8,구로구,개봉1동,2011,183071,1260,0,25,0,16,6.21,697,6375,735,23,0.93,1789,5252,3043,43,126.8509947,37.5006766,"""2011"""
92.8,구로구,개봉2동,2011,183071,1260,0,31,0,11,6.21,697,6375,735,23,0.93,1789,5252,3043,43,126.8578627,37.4923447,"""2011"""
92.8,구로구,개봉3동,2011,183071,1260,0,16,0,13,6.21,697,6375,735,23,0.93,1789,5252,3043,43,126.8538852,37.4864119,"""2011"""
92.8,구로구,고척1동,2011,183071,1260,0,17,0,15,6.21,697,6375,735,23,0.93,1789,5252,3043,43,126.8634217,37.5004217,"""2011"""
92.8,구로구,고척2동,2011,183071,1260,0,26,0,19,6.21,697,6375,735,23,0.93,1789,5252,3043,43,126.8545802,37.5050342,"""2011"""
92.8,구로구,구로1동,2011,183071,1260,0,26,0,7,6.21,697,6375,735,23,0.93,1789,5252,3043,43,126.8744434,37.4930275,"""2011"""
92.8,구로구,구로2동,2011,183071,1260,0,25,0,23,6.21,697,6375,735,23,0.93,1789,5252,3043,43,126.8783718,37.4966945,"""2011"""
92.8,구로구,구로3동,2011,183071,1260,0,27,0,16,6.21,697,6375,735,23,0.93,1789,5252,3043,43,126.8947943,37.4852754,"""2011"""
92.8,구로구,구로4동,2011,183071,1260,0,26,0,25,6.21,697,6375,735,23,0.93,1789,5252,3043,43,126.8897517,37.4912957,"""2011"""
92.8,구로구,구로5동,2011,183071,1260,0,20,0,29,6.21,697,6375,735,23,0.93,1789,5252,3043,43,126.8874986,37.5023806,"""2011"""
92.8,구로구,수궁동,2011,183071,1260,0,17,0,4,6.21,697,6375,735,23,0.93,1789,5252,3043,43,126.8253891,37.4987947,"""2011"""
92.8,구로구,신도림동,2011,183071,1260,0,25,0,24,6.21,697,6375,735,23,0.93,1789,5252,3043,43,126.8831808,37.5101829,"""2011"""
92.8,구로구,오류1동,2011,183071,1260,0,11,0,22,6.21,697,6375,735,23,0.93,1789,5252,3043,43,126.8424577,37.4969287,"""2011"""
92.8,구로구,오류2동,2011,183071,1260,0,35,0,10,6.21,697,6375,735,23,0.93,1789,5252,3043,43,126.8346877,37.4845164,"""2011"""
91.6,금천구,가산동,2011,95069,1434,0,11,1770,51,5.97,139,7663,873,18,0.93,1789,5252,1709,30,126.8850721,37.4756389,"""2011"""
91.6,금천구,독산1동,2011,95069,1434,0,26,1145,29,5.97,139,7663,873,18,0.93,1789,5252,1709,30,126.8921307,37.4654438,"""2011"""
91.6,금천구,독산2동,2011,95069,1434,1,26,1169,27,5.97,139,7663,873,18,0.93,1789,5252,1709,30,126.9048969,37.4626908,"""2011"""
91.6,금천구,독산3동,2011,95069,1434,1,20,1464,38,5.97,139,7663,873,18,0.93,1789,5252,1709,30,126.9050746,37.4758607,"""2011"""
91.6,금천구,독산4동,2011,95069,1434,0,17,1159,12,5.97,139,7663,873,18,0.93,1789,5252,1709,30,126.9050332,37.4693262,"""2011"""
91.6,금천구,시흥1동,2011,95069,1434,3,24,1266,76,5.97,139,7663,873,18,0.93,1789,5252,1709,30,126.8996423,37.453328,"""2011"""
91.6,금천구,시흥2동,2011,95069,1434,0,25,101,9,5.97,139,7663,873,18,0.93,1789,5252,1709,30,126.9205318,37.4506941,"""2011"""
91.6,금천구,시흥3동,2011,95069,1434,1,4,480,8,5.97,139,7663,873,18,0.93,1789,5252,1709,30,126.9067393,37.4406086,"""2011"""
91.6,금천구,시흥4동,2011,95069,1434,6,23,1089,11,5.97,139,7663,873,18,0.93,1789,5252,1709,30,126.9092028,37.4595548,"""2011"""
91.6,금천구,시흥5동,2011,95069,1434,3,26,874,29,5.97,139,7663,873,18,0.93,1789,5252,1709,30,126.9120245,37.4489992,"""2011"""
94.2,노원구,공릉1.3동,2011,241026,2613,0,31,0,64,6,745,21814,706,42,0.93,1789,5252,381,46,127.0730413,37.6235052,"""2011"""
94.2,노원구,공릉2동,2011,241026,2613,0,44,0,36,6,745,21814,706,42,0.93,1789,5252,381,46,127.0918584,37.6314108,"""2011"""
94.2,노원구,상계10동,2011,241026,2613,1,32,0,7,6,745,21814,706,42,0.93,1789,5252,381,46,127.0585925,37.6598455,"""2011"""
94.2,노원구,상계1동,2011,241026,2613,0,34,0,43,6,745,21814,706,42,0.93,1789,5252,381,46,127.067219,37.6835121,"""2011"""
94.2,노원구,상계2동,2011,241026,2613,0,19,0,58,6,745,21814,706,42,0.93,1789,5252,381,46,127.0662128,37.6560265,"""2011"""
94.2,노원구,상계3.4동,2011,241026,2613,0,25,0,30,6,745,21814,706,42,0.93,1789,5252,381,46,127.0810527,37.676222,"""2011"""
94.2,노원구,상계5동,2011,241026,2613,0,17,0,21,6,745,21814,706,42,0.93,1789,5252,381,46,127.0700774,37.6633451,"""2011"""
94.2,노원구,상계6.7동,2011,241026,2613,1,47,0,141,6,745,21814,706,42,0.93,1789,5252,381,46,127.0614074,37.6466982,"""2011"""
94.2,노원구,상계8동,2011,241026,2613,0,41,0,30,6,745,21814,706,42,0.93,1789,5252,381,46,127.0537799,37.6661992,"""2011"""
94.2,노원구,상계9동,2011,241026,2613,0,27,0,24,6,745,21814,706,42,0.93,1789,5252,381,46,127.0631949,37.6676017,"""2011"""
94.2,노원구,월계1동,2011,241026,2613,0,24,0,31,6,745,21814,706,42,0.93,1789,5252,381,46,127.0625553,37.6187434,"""2011"""
94.2,노원구,월계2동,2011,241026,2613,6,23,0,13,6,745,21814,706,42,0.93,1789,5252,381,46,127.0492857,37.6340924,"""2011"""
94.2,노원구,월계3동,2011,241026,2613,0,43,0,22,6,745,21814,706,42,0.93,1789,5252,381,46,127.0657929,37.6231698,"""2011"""
94.2,노원구,중계1동,2011,241026,2613,0,20,0,37,6,745,21814,706,42,0.93,1789,5252,381,46,127.0734019,37.6498108,"""2011"""
94.2,노원구,중계2.3동,2011,241026,2613,2,35,0,29,6,745,21814,706,42,0.93,1789,5252,381,46,127.0676494,37.6446146,"""2011"""
94.2,노원구,중계4동,2011,241026,2613,0,18,0,31,6,745,21814,706,42,0.93,1789,5252,381,46,127.0841682,37.6585831,"""2011"""
94.2,노원구,중계본동,2011,241026,2613,0,13,0,27,6,745,21814,706,42,0.93,1789,5252,381,46,127.0855729,37.6480524,"""2011"""
94.2,노원구,하계1동,2011,241026,2613,0,16,0,19,6,745,21814,706,42,0.93,1789,5252,381,46,127.0750977,37.6384143,"""2011"""
94.2,노원구,하계2동,2011,241026,2613,0,19,0,11,6,745,21814,706,42,0.93,1789,5252,381,46,127.0646016,37.6351662,"""2011"""
93.5,도봉구,도봉1동,2011,147658,1732,0,13,1890,24,5.9,311,4976,716,23,0.93,1789,5252,194,31,127.0270249,37.6852966,"""2011"""
93.5,도봉구,도봉2동,2011,147658,1732,0,33,430,17,5.9,311,4976,716,23,0.93,1789,5252,194,31,127.0478527,37.6815251,"""2011"""
93.5,도봉구,방학1동,2011,147658,1732,1,24,1750,59,5.9,311,4976,716,23,0.93,1789,5252,194,31,127.0431323,37.6651501,"""2011"""
93.5,도봉구,방학2동,2011,147658,1732,0,14,1693,15,5.9,311,4976,716,23,0.93,1789,5252,194,31,127.0313205,37.668601,"""2011"""
93.5,도봉구,방학3동,2011,147658,1732,0,39,207,17,5.9,311,4976,716,23,0.93,1789,5252,194,31,127.0251742,37.6626127,"""2011"""
93.5,도봉구,쌍문1동,2011,147658,1732,0,15,1314,15,5.9,311,4976,716,23,0.93,1789,5252,194,31,127.0206282,37.6543185,"""2011"""
