Date,Open,High,Low,Close,Volume,Adj Close
2011-05-23,60,60.03,58.83,59.13,2760300,56.43
2011-05-24,59.01,60.69,59,60.28,2139900,57.52
2011-05-25,59.65,60.99,59.4,60.75,1954000,57.97
2011-05-26,61,61,59.36,59.7,2733400,56.97
2011-05-27,60.2,60.83,59.87,60.7,1846800,57.93
2011-05-30,60.89,61.24,60.49,60.83,658100,58.05
2011-05-31,61.5,61.89,61.25,61.48,2096200,58.67
2011-06-01,61.28,61.4,60.14,60.61,2064100,57.84
2011-06-02,60.3,60.9,59.4,60.14,1915700,57.39
2011-06-03,60.26,60.91,59.65,60.29,1760600,57.53
2011-06-06,60.1,60.96,59.75,60.74,1579500,57.96
2011-06-07,60.7,61.13,60.12,60.32,1379700,57.56
2011-06-08,59.88,61,59.26,61,2859000,58.21
2011-06-09,61.26,63.06,60.97,62.93,4258200,60.05
2011-06-10,62.99,63.47,62.04,62.34,2748500,59.49
2011-06-13,62.5,62.92,61.72,62.51,1149600,59.65
2011-06-14,62.04,63.52,62.01,63.4,2637200,60.5
2011-06-15,62.85,63.69,62.21,62.38,2449500,59.53
2011-06-16,62,63.44,61.49,63.44,2907700,60.54
2011-06-17,63.06,64.55,62.44,64.18,5171500,61.25
2011-06-20,63.66,64.24,62.93,63.9,2213600,60.98
2011-06-21,64.41,64.87,63.83,64.85,2594400,61.89
2011-06-22,64.9,65.63,64.02,65.39,3423600,62.4
2011-06-23,65.15,66.07,64.66,65.21,2965000,62.23
2011-06-24,66.12,68.46,66.12,67.13,4747000,64.06
2011-06-27,67.09,68.06,66.79,67.76,2061200,64.66
2011-06-28,67.84,69.38,67.29,69.1,2638300,65.94
2011-06-29,69.55,70.02,67.98,68.86,3465500,65.71
2011-06-30,68.97,69.1,67.26,68.81,2978700,65.67
2011-07-01,68.7,68.7,67.35,67.77,2556500,64.67
2011-07-04,67.98,69,67.54,68.82,1300300,65.67
2011-07-05,68.51,69.55,68.21,68.79,1776400,65.65
2011-07-06,68.44,69.14,67.56,67.82,2342900,64.72
2011-07-07,68.38,69.45,68.13,69.28,2774500,66.11
2011-07-08,69.33,70.12,68.25,68.51,2415800,65.38
2011-07-11,68,68.26,66.33,66.75,2667600,63.7
2011-07-12,65.74,67.56,64.19,67.24,5383800,64.17
2011-07-13,67.58,70.29,67.56,70.18,3597200,66.97
2011-07-14,69.64,71.75,69.56,71,3657700,67.76
2011-07-15,70.75,72.74,70.44,72.67,3756000,69.35
2011-07-18,72.27,72.65,70.94,71.11,2262200,67.86
2011-07-19,71.95,72.52,71.24,72,1712000,68.71
2011-07-20,72.49,72.49,71.12,71.95,1865200,68.66
2011-07-21,72.39,72.57,70.34,71.19,2878500,67.94
2011-07-22,71.94,71.94,70.62,71.58,1644100,68.31
2011-07-25,71.22,73.68,70.92,73.52,2432100,70.16
2011-07-26,73.77,73.85,71.57,72.19,2356800,68.89
2011-07-27,71.58,72.85,70.32,70.7,3332600,67.47
2011-07-28,70,70.87,68,70.25,3278600,67.04
2011-07-29,69.26,70.72,68.7,69.82,2231600,66.63
2011-08-01,71.6,71.76,67.51,67.71,2824500,64.62
2011-08-02,67.8,69.3,65.79,65.97,4547800,62.95
2011-08-03,65,66.89,64.41,65.55,4093600,62.55
2011-08-04,66.78,66.78,61.22,61.27,5965100,58.47
2011-08-05,59.13,63.72,58.6,60.48,6102700,57.72
2011-08-08,59.35,61.27,54.51,55.14,7467700,52.62
2011-08-09,55.59,58.77,51.71,58.63,9731200,55.95
2011-08-10,60.59,61.59,54.63,55.62,7388700,53.08
2011-08-11,57.17,57.9,54.35,57.66,5738800,55.02
2011-08-12,57.57,59.71,56.09,59.34,4424000,56.63
2011-08-15,60,60.68,59.09,59.31,2643800,56.6
2011-08-16,58.52,59.1,56.8,58.87,3086000,56.18
2011-08-17,58.35,59.9,57.73,58.76,2430000,56.07
2011-08-18,57.81,58.29,53.28,54.15,5909100,51.68
2011-08-19,53.13,53.99,50.57,52.3,7542800,49.91
2011-08-22,50.33,52.44,49.83,50.09,5743400,47.8
2011-08-23,50.97,52.49,50.2,51.37,4907400,49.02
2011-08-24,52.5,54.45,51.1,53.57,4400300,51.12
2011-08-25,54.29,55.56,52.87,53.82,5235500,51.36
2011-08-26,53.48,54.43,52.16,54.05,3312400,51.58
2011-08-29,55.23,55.34,53.49,54.41,2340000,51.92
2011-08-30,55.43,55.43,53.4,54.25,2713700,51.77
2011-08-31,54.48,56.87,54.39,56.35,4129500,53.77
2011-09-01,56.5,57.66,54.72,56.9,4086300,54.3
2011-09-02,55.75,55.9,53.72,54.22,3240200,51.74
2011-09-05,52.8,54.01,50.2,50.87,4449800,48.55
2011-09-06,50.93,51.96,49.85,50.66,4123600,48.34
2011-09-07,52.15,53.93,52,53.71,3630000,51.26
2011-09-08,53.96,54.4,52.05,53.3,3012600,50.86
2011-09-09,53,53.85,51.41,51.69,3903600,49.33
2011-09-12,50.1,51.24,49.03,50.9,4288300,48.57
2011-09-13,52.08,52.75,50.06,51.95,3931700,49.58
2011-09-14,51.38,55.35,51.1,55.07,5200900,52.55
2011-09-15,55.8,57.48,55.05,56.52,4777000,53.94
2011-09-16,57.25,57.5,56.22,57.18,7887500,54.57
2011-09-19,55.8,57.78,55.52,56.2,3224500,53.63
2011-09-20,55.9,57.97,55.56,57.64,2641300,55.01
2011-09-21,57.73,57.77,55.67,56.09,2385300,53.53
2011-09-22,54.1,54.38,52.05,52.99,5021300,50.57
2011-09-23,53.5,53.7,49.94,52.18,5207500,49.8
2011-09-26,51.45,51.61,49.73,50.8,5306700,48.48
2011-09-27,53.21,54.23,51.91,53.95,4113100,51.48
2011-09-28,53.22,54.84,52.73,53.25,2722900,50.82
2011-09-29,52.82,54.21,52.23,52.75,3213300,50.34
2011-09-30,51.52,51.6,48.65,49.97,7201500,47.68
2011-10-03,47.26,47.91,46.35,47.12,5923700,44.97
2011-10-04,46.33,46.5,43.49,45.04,7053800,42.98
2011-10-05,46.28,47.4,45.12,47.4,4541700,45.23
2011-10-06,48.05,49.47,47.33,48.9,4607200,46.67
2011-10-07,49.12,51.1,48.4,50.89,4290200,48.56
2011-10-10,51.5,53.48,49.81,52.99,3381200,50.57
2011-10-11,52.71,53.98,51.94,53.75,2918500,51.29
2011-10-12,53.5,55.45,52.81,54.91,3217100,52.4
2011-10-13,54.71,55.65,53.54,54.82,3265100,52.31
2011-10-14,55.09,57.17,54.56,56.44,3183100,53.86
2011-10-17,57.22,58.08,53.84,54.5,4019700,52.01
2011-10-18,53.26,55.65,52.09,55.08,3980800,52.56
2011-10-19,55.59,55.96,54.09,55.01,2307500,52.5
2011-10-20,53.92,55.99,53.8,54.11,2983700,51.64
2011-10-21,54.4,57.4,53.67,57.19,3832800,54.58
2011-10-24,57.85,58.44,56.54,57.88,2710100,55.23
2011-10-25,57.47,59.67,57.19,57.8,3103400,55.16
2011-10-26,57.72,59.6,57.15,57.81,2602300,55.17
2011-10-27,60,61.06,59.03,61.06,4088000,58.27
2011-10-28,61.66,62.47,60.86,61.81,3330200,58.99
2011-10-31,61.4,61.4,59.06,59.06,2617400,56.36
2011-11-01,57.25,57.42,55.27,56.58,4415000,53.99
2011-11-02,57.36,58.27,56.17,57.97,2678000,55.32
2011-11-03,57,61.16,56.68,60.61,5618800,57.84
2011-11-04,61.1,61.15,57.7,57.86,2884500,55.22
2011-11-07,57.5,59.51,56.51,58.13,2675600,55.47
2011-11-08,58.16,60.29,57.9,58.42,2794600,55.75
2011-11-09,59.2,59.72,55.5,56.84,3655100,54.24
2011-11-10,56.7,58.58,55.83,57.61,2985100,54.98
2011-11-11,57.98,58.85,56.7,58.73,2210000,56.05
